job_id,customer_id,customer_name,service_id,date,record_date,unit_price,quantity,amount,tech_emp_id,tech_name,status,version,supersedes,effective_from,effective_to
job_000396,customer_0063,Riley Byrd,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000397,customer_0064,Glenrose Properties 2,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000398,customer_0065,Nadia Gibbs,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000399,customer_0066,Cedar Works 2,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000400,customer_0067,Jared Pruitt,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000401,customer_0068,Carr Family Residential 2,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000402,customer_0069,Oak Street Works 2,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000403,customer_0070,Sandstone Management 2,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000404,customer_0071,Goldenrod Management 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000405,customer_0072,Marcus Gibbs,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000406,customer_0073,Andre Jennings,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000407,customer_0074,Mill Creek Mechanical 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000408,customer_0075,Chan Family Management 2,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000409,customer_0076,Derek Bishop,svc_03,2025-12-21,2025-12-21,731.39,2,1462.78,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000410,customer_0077,Omar Burke,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000411,customer_0078,Brian Delgado,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000412,customer_0079,Ashford Properties 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000413,customer_0080,Aaron Jennings,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000414,customer_0081,Gibbs Family Works 2,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000415,customer_0082,Cypress Properties 2,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000416,customer_0083,Bishop Family Management 2,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000417,customer_0084,Thornbury Facilities 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000418,customer_0085,April Delgado,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000419,customer_0086,Joanna Gibbs,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000420,customer_0087,Fairway Hospitality 2,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000421,customer_0088,Mulberry Management 2,svc_03,2025-12-21,2025-12-21,731.39,2,1462.78,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000422,customer_0089,Dogwood Works 2,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000423,customer_0090,Riverside Hospitality 2,svc_02,2025-12-21,2025-12-21,603.45,2,1206.90,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000424,customer_0091,Hubbard Family Works 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000425,customer_0092,Hillcrest Commons 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000426,customer_0093,Bradley Family Commons 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000427,customer_0094,Juniper Management 2,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000428,customer_0095,Pinehurst Commons 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000429,customer_0096,Alex Quinn,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000430,customer_0097,Caleb Bishop,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000431,customer_0098,Acorn Works 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000432,customer_0099,Alicia Delgado,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000433,customer_0100,Birchwood Facilities 2,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000434,customer_0101,Avery Jennings,svc_03,2025-12-21,2025-12-21,731.39,2,1462.78,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000435,customer_0102,Primrose Works 2,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000436,customer_0103,Nina Brooks,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000437,customer_0104,Stonegate Management 2,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000438,customer_0105,Julia Burke,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000439,customer_0106,Blake Delgado,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000440,customer_0107,Boulder Point Facilities 2,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000441,customer_0108,Casey Jennings,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000442,customer_0109,Quailwood Works 2,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000443,customer_0110,Miles Brooks,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000444,customer_0111,Anita Bishop,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000445,customer_0112,Bluebird Facilities 2,svc_02,2025-12-21,2025-12-21,603.45,2,1206.90,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000446,customer_0113,Larkspur Works 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000447,customer_0114,Briarwood Mechanical 2,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000448,customer_0115,Magnolia Properties 2,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000449,customer_0116,Carla Pruitt,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000450,customer_0117,Dalton Family Residential 2,svc_02,2025-12-21,2025-12-21,603.45,2,1206.90,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000451,customer_0118,Amber Bishop,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000452,customer_0119,Brighton Hospitality 2,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000453,customer_0120,Laurelwood Works 2,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000454,customer_0121,Carey Family Management 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000455,customer_0122,Northstar Facilities 3,svc_01,2025-12-21,2025-12-21,453.34,1,453.34,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000456,customer_0123,Brenda Pruitt,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000457,customer_0124,Glenrose Mechanical 3,svc_01,2025-12-21,2025-12-21,453.34,1,453.34,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000458,customer_0125,Emerson Bishop,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000459,customer_0126,Grace Burke,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000460,customer_0127,Franklin Family Hospitality 3,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000461,customer_0128,Cobblestone Properties 3,svc_02,2025-12-21,2025-12-21,603.45,2,1206.90,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000462,customer_0129,Rhodes Family Facilities 3,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000463,customer_0130,Sandstone Commons 3,svc_01,2025-12-21,2025-12-21,453.34,1,453.34,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000464,customer_0131,Goldenrod Properties 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000465,customer_0132,Arrowhead Works 3,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000466,customer_0133,Crescent Residential 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000467,customer_0134,Mill Creek Management 3,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000468,customer_0135,Copperleaf Properties 3,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000469,customer_0136,Parkside Hospitality 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000470,customer_0137,Seabright Hospitality 3,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000471,customer_0138,Irene Brooks,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000472,customer_0139,Harper Bishop,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000473,customer_0140,Evergreen Management 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000474,customer_0141,Morningside Works 3,svc_02,2025-12-21,2025-12-21,603.45,2,1206.90,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000475,customer_0142,Cypress Commons 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000476,customer_0143,Bishop Family Management 3,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000477,customer_0144,Thornbury Management 3,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000478,customer_0145,Hawthorn Commons 3,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000479,customer_0146,Aspen Hill Management 3,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000480,customer_0147,Fairway Properties 3,svc_01,2025-12-21,2025-12-21,453.34,1,453.34,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000481,customer_0148,Nathan Dalton,svc_03,2025-12-21,2025-12-21,731.40,1,731.40,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000482,customer_0149,April Gibbs,svc_03,2025-12-21,2025-12-21,731.39,2,1462.78,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000483,customer_0150,Joanna Ingram,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000484,customer_0151,Wrenfield Management 3,svc_01,2025-12-21,2025-12-21,340.01,2,680.02,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000485,customer_0152,Hillcrest Mechanical 3,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000486,customer_0153,Bradley Family Works 3,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000487,customer_0154,Caroline Burke,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000488,customer_0155,Maria Dalton,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000489,customer_0156,Driftwood Mechanical 3,svc_01,2025-12-21,2025-12-21,226.67,1,226.67,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000490,customer_0157,Barnes Family Works 3,svc_01,2025-12-21,2025-12-21,453.34,1,453.34,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000491,customer_0158,Kendall Pruitt,svc_03,2025-12-21,2025-12-21,548.55,2,1097.10,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000492,customer_0159,Hollybrook Properties 3,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_05,Erin Tanner,complete,1,,2025-12-21,
job_000493,customer_0160,Alex Bishop,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000494,customer_0161,Keystone Residential 3,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000495,customer_0162,Primrose Works 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_02,Anthony Ellis,complete,1,,2025-12-21,
job_000496,customer_0163,Eastgate Hospitality 3,svc_03,2025-12-21,2025-12-21,365.70,1,365.70,emp_03,Jared Hale,complete,1,,2025-12-21,
job_000497,customer_0164,Hazel Ingram,svc_02,2025-12-21,2025-12-21,452.59,2,905.18,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000498,customer_0165,Atlas Facilities 3,svc_02,2025-12-21,2025-12-21,301.73,1,301.73,emp_06,Taylor Sutton,complete,1,,2025-12-21,
job_000499,customer_0166,Ivybridge Mechanical 3,svc_01,2025-12-21,2025-12-21,453.34,2,906.68,emp_01,Nadia Carr,complete,1,,2025-12-21,
job_000500,customer_0167,Nina Cole,svc_02,2025-12-21,2025-12-21,603.45,1,603.45,emp_04,Rowan Lambert,complete,1,,2025-12-21,
job_000501,customer_0001,Brookfield Properties,svc_01,2026-01-21,2026-01-21,439.79,1,439.79,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000502,customer_0002,Anthony Gomez,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000503,customer_0003,Sagebrush Properties,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000504,customer_0004,Delgado Family Residential,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000505,customer_0005,Erin Quinn,svc_01,2026-01-21,2026-01-21,659.16,1,659.16,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000506,customer_0006,Cedar Facilities,svc_01,2026-01-21,2026-01-21,659.16,1,659.16,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000507,customer_0007,Carlos Byrd,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000508,customer_0008,Cobblestone Properties,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000509,customer_0009,Oak Street Mechanical,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000510,customer_0010,Sandstone Commons,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000511,customer_0011,Dixon Family Management,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000512,customer_0012,Arrowhead Commons,svc_01,2026-01-21,2026-01-21,439.44,1,439.44,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000513,customer_0013,Shaw Family Hospitality,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000514,customer_0014,Mill Creek Facilities,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000515,customer_0015,Copperleaf Hospitality,svc_01,2026-01-21,2026-01-21,219.72,1,219.72,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000516,customer_0016,Cole Family Hospitality,svc_01,2026-01-21,2026-01-21,219.72,1,219.72,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000517,customer_0017,Greg Jennings,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000518,customer_0018,Greenfield Properties,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000519,customer_0019,Ashford Management,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000520,customer_0020,Evergreen Facilities,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000521,customer_0021,April Byrd,svc_02,2026-01-21,2026-01-21,584.95,1,584.95,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000522,customer_0022,Joanna Delgado,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000523,customer_0023,Redwood Hospitality,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000524,customer_0024,Felix Jennings,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000525,customer_0025,Duncan Family Management,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000526,customer_0026,Aspen Hill Management,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000527,customer_0027,Maria Bishop,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000528,customer_0028,Angela Byrd,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000529,customer_0029,Dogwood Commons,svc_02,2026-01-21,2026-01-21,292.47,1,292.47,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000530,customer_0030,Riverside Properties,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000531,customer_0031,Diane Jennings,svc_01,2026-01-21,2026-01-21,659.16,1,659.16,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000532,customer_0032,Alex Ramsey,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000533,customer_0033,Caleb Quinn,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000534,customer_0034,Sutton Family Works,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000535,customer_0035,Pinehurst Residential,svc_01,2026-01-21,2026-01-21,439.44,1,439.44,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000536,customer_0036,Conner Family Management,svc_02,2026-01-21,2026-01-21,584.95,1,584.95,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000537,customer_0037,Silverline Works,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000538,customer_0038,Daniel Jennings,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000539,customer_0039,Hollybrook Works,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000540,customer_0040,Brandon Quinn,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000541,customer_0041,Julia Bishop,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000542,customer_0042,Primrose Facilities,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000543,customer_0043,Eastgate Residential,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000544,customer_0044,Casey Gomez,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000545,customer_0045,Atlas Residential,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000546,customer_0046,Miles Pruitt,svc_01,2026-01-21,2026-01-21,219.72,1,219.72,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000547,customer_0047,Byrd Family Facilities,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000548,customer_0048,Lakeview Commons,svc_02,2026-01-21,2026-01-21,292.47,1,292.47,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000549,customer_0049,Quailwood Properties,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000550,customer_0050,Elmwood Facilities,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000551,customer_0051,Westfield Mechanical,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000552,customer_0052,Bluebird Residential,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000553,customer_0053,Lydia Pruitt,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000554,customer_0054,Briarwood Commons,svc_02,2026-01-21,2026-01-21,292.47,1,292.47,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000555,customer_0055,Ian Bishop,svc_03,2026-01-21,2026-01-21,354.48,1,354.48,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000556,customer_0056,Rockport Properties,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000557,customer_0057,Foxglove Residential,svc_01,2026-01-21,2026-01-21,659.16,1,659.16,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000558,customer_0058,Willow Creek Management,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000559,customer_0059,Brenda Jennings,svc_02,2026-01-21,2026-01-21,292.47,1,292.47,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000560,customer_0060,Laurelwood Properties,svc_01,2026-01-21,2026-01-21,659.16,1,659.16,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000561,customer_0061,Brookfield Residential 2,svc_01,2026-01-21,2026-01-21,439.44,1,439.44,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000562,customer_0062,Grace Bishop,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000563,customer_0063,Riley Byrd,svc_03,2026-01-21,2026-01-21,708.96,2,1417.92,emp_02,Anthony Ellis,complete,1,,2026-01-21,
job_000564,customer_0064,Glenrose Properties 2,svc_02,2026-01-21,2026-01-21,584.95,1,584.95,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000565,customer_0065,Nadia Gibbs,svc_01,2026-01-21,2026-01-21,439.44,2,878.88,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000566,customer_0066,Cedar Works 2,svc_02,2026-01-21,2026-01-21,584.94,2,1169.88,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000567,customer_0067,Jared Pruitt,svc_02,2026-01-21,2026-01-21,584.95,1,584.95,emp_06,Taylor Sutton,complete,1,,2026-01-21,
job_000568,customer_0068,Carr Family Residential 2,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_04,Rowan Lambert,complete,1,,2026-01-21,
job_000569,customer_0069,Oak Street Works 2,svc_03,2026-01-21,2026-01-21,708.97,1,708.97,emp_01,Nadia Carr,complete,1,,2026-01-21,
job_000570,customer_0070,Sandstone Management 2,svc_02,2026-01-21,2026-01-21,877.42,1,877.42,emp_07,Carlos Bauer,complete,1,,2026-01-21,
job_000571,customer_0071,Goldenrod Management 2,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_03,Jared Hale,complete,1,,2026-01-21,
job_000572,customer_0072,Marcus Gibbs,svc_03,2026-01-21,2026-01-21,1063.45,1,1063.45,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000573,customer_0073,Andre Jennings,svc_01,2026-01-21,2026-01-21,219.72,1,219.72,emp_05,Erin Tanner,complete,1,,2026-01-21,
job_000574,customer_0074,Mill Creek Mechanical 2,svc_01,2026-01-21,2026-01-21,439.44,1,439.44,emp_05,Erin Tanner,complete,1,,2026-01-21,
